"Status","Path","Category"
"??","_evidence/P6_3_LOCAL_RUNTIME_BEHAVIOR_OBSERVATION_20260615_195024/","EVIDENCE"
"??","_evidence/P6_4_FINAL_RUNTIME_DELTA_VERDICT_20260615_200201/","EVIDENCE"
"??","_evidence/P7_0_CONTROLLED_INTEGRATION_PREP_NO_BUILD_20260615_200756/","EVIDENCE"
"??","_evidence/P7_0_CONTROLLED_INTEGRATION_PREP_NO_BUILD_20260615_201044/","EVIDENCE"
"??","_evidence/P7_10_RUN_ISOLATED_ADAPTER_TESTS_20260615_204937/","EVIDENCE"
"??","_evidence/P7_10_RUN_ISOLATED_ADAPTER_TESTS_20260615_205118/","EVIDENCE"
"??","_evidence/P7_10_RUN_ISOLATED_ADAPTER_TESTS_20260615_205151/","EVIDENCE"
"??","_evidence/P7_11_FULL_REGRESSION_AFTER_ISOLATED_ADAPTERS_20260615_205210/","EVIDENCE"
"??","_evidence/P7_1_BUILD_READINESS_GATE_NO_CODE_CHANGE_20260615_201310/","EVIDENCE"
"??","_evidence/P7_2_TEST_SCAFFOLD_PLAN_NO_RUNTIME_MUTATION_20260615_201719/","EVIDENCE"
"??","_evidence/P7_3_TEST_SCAFFOLD_BUILD_PERMISSION_REVIEW_20260615_202021/","EVIDENCE"
"??","_evidence/P7_4_CREATE_TEST_SCAFFOLD_ONLY_20260615_202359/","EVIDENCE"
"??","_evidence/P7_6_BASELINE_REGRESSION_AFTER_TEST_SCAFFOLD_20260615_203414/","EVIDENCE"
"??","_evidence/P7_7_TEST_SCAFFOLD_BASELINE_LOCK_20260615_203907/","EVIDENCE"
"??","_evidence/P7_8_IMPLEMENTATION_PERMISSION_GATE_20260615_204246/","EVIDENCE"
"??","_evidence/P7_9_CREATE_ISOLATED_CONTRACT_AND_ADAPTER_FILES_20260615_204524/","EVIDENCE"
"??","_evidence/P8_10_GAIN_VALIDATION_20260616_073333/","EVIDENCE"
"??","_evidence/P8_11_CONTROLLED_ACTIVE_DRY_RUN_REVIEW_20260616_073545/","EVIDENCE"
"??","_evidence/P8_11_CONTROLLED_ACTIVE_DRY_RUN_REVIEW_20260616_074048/","EVIDENCE"
"??","_evidence/P8_11_CONTROLLED_ACTIVE_DRY_RUN_REVIEW_20260616_095821/","EVIDENCE"
"??","_evidence/P8_11_CONTROLLED_ACTIVE_DRY_RUN_REVIEW_20260616_112835/","EVIDENCE"
"??","_evidence/P8_12_PLANNER_LIMITED_ACTIVE_FLAG_DESIGN_20260616_113114/","EVIDENCE"
"??","_evidence/P8_13_PLANNER_LIMITED_ACTIVE_DRY_RUN_TEST_20260616_125923/","EVIDENCE"
"??","_evidence/P8_14_REAL_WORLD_PLANNER_BENCHMARK_20260616_130544/","EVIDENCE"
"??","_evidence/P8_15_TO_P8_18_REAL_PLANNER_UPGRADE_20260616_130914/","EVIDENCE"
"??","_evidence/P8_19_TO_P8_22_LIMITED_ACTIVE_SANDBOX_REVIEW_20260616_151040/","EVIDENCE"
"??","_evidence/P8_23_TO_P8_26_SANDBOX_CONSUMPTION_CONTRACT_20260616_152251/","EVIDENCE"
"??","_evidence/P8_CLOSE_AND_P9_OPEN_RUNTIME_CONSUMPTION_20260616_152758/","EVIDENCE"
"??","_evidence/P8_IMPLEMENTATION_CONTROLLED_20260615_210524/","EVIDENCE"
"??","_evidence/P8_MASTER_SHADOW_VALIDATION_20260615_211124/","EVIDENCE"
"??","_evidence/P8_OBSERVATION_PHASE_20260616_072741/","EVIDENCE"
"??","_evidence/P9_RUNTIME_CONSUMPTION_COMPLETE_20260616_153302/","EVIDENCE"
"??","_evidence/PYTHON_POWERSHELL_PARSER_AUDIT_20260617_214053/","EVIDENCE"
"??","_evidence/RUN_P5_14D.ps1","EVIDENCE"
"??","_evidence/daemon_log.txt","EVIDENCE"
"??","_evidence/openapi_check.json","EVIDENCE"
"??","_evidence/p449g_drive_probe.txt","EVIDENCE"
"??","_evidence/p474c_test_runner_output.json","EVIDENCE"
"??","_evidence/router_registry_result.json","EVIDENCE"
"??","_evidence/test_drive_ingestion.txt","EVIDENCE"
"??","_evidence/test_drive_live_hook.txt","EVIDENCE"
"??","_evidence_p482a_patched_files.txt","OTHER"
"??","_institutional/","OTHER"
"??","_maintenance/","OTHER"
"??","_runtime_state/","RUNTIME_STATE"
"??","app/api/eldora_core_runtime.py.bak_p449d","SOURCE_OR_TEST"
"??","app/api/whatsapp.py.bak_p449c_fix2","SOURCE_OR_TEST"
"??","app/context_runtime/__init__.py","SOURCE_OR_TEST"
"??","app/context_runtime/p19p28_context.py","SOURCE_OR_TEST"
"??","app/domains/__init__.py","SOURCE_OR_TEST"
"??","app/domains/fitness_runtime.py","SOURCE_OR_TEST"
"??","app/main.py.bak_p4_46x","SOURCE_OR_TEST"
"??","app/main_core.py","SOURCE_OR_TEST"
"??","app/p10_activation_stack/","SOURCE_OR_TEST"
"??","app/p12_cloud_export_verification_ledger/","SOURCE_OR_TEST"
"??","app/p16_real_use_case/","SOURCE_OR_TEST"
"??","app/p17_value_proof/","SOURCE_OR_TEST"
"??","app/p17x_causality_research_runtime/","SOURCE_OR_TEST"
"??","app/p18_conversational_execution/","SOURCE_OR_TEST"
"??","app/p19_real_world_validation/","SOURCE_OR_TEST"
"??","app/p7_adapters/","SOURCE_OR_TEST"
"??","app/p8_shadow/","SOURCE_OR_TEST"
"??","app/p9_runtime_consumption/","SOURCE_OR_TEST"
"??","app/runtime/automotive_domain_guard.py","SOURCE_OR_TEST"
"??","app/runtime/automotive_execution_bias_guard.py","SOURCE_OR_TEST"
"??","app/runtime/automotive_part_purchase_guard.py","SOURCE_OR_TEST"
"??","app/runtime/capability_orchestrator.py","SOURCE_OR_TEST"
"??","app/runtime/capability_reconstruction_planner.py","SOURCE_OR_TEST"
"??","app/runtime/capability_recovery_bridge.py","SOURCE_OR_TEST"
"??","app/runtime/capability_usage_ledger.py","SOURCE_OR_TEST"
"??","app/runtime/drive_batch_processor.py","SOURCE_OR_TEST"
"??","app/runtime/drive_capability_absorption.py","SOURCE_OR_TEST"
"??","app/runtime/drive_processed_queue.py","SOURCE_OR_TEST"
"??","app/runtime/followup_unified_resolver.py","SOURCE_OR_TEST"
"??","app/runtime/knowledge_extraction_engine.py","SOURCE_OR_TEST"
"??","app/runtime/level_a_cognitive_shadow.py","SOURCE_OR_TEST"
"??","app/runtime/level_b_dynamic_composer.py","SOURCE_OR_TEST"
"??","app/runtime/level_b_shadow_runtime.py","SOURCE_OR_TEST"
"??","app/runtime/memory_adapter.py","SOURCE_OR_TEST"
"??","app/runtime/memory_quarantine_manifest.json","SOURCE_OR_TEST"
"??","app/runtime/memory_store.py","SOURCE_OR_TEST"
"??","app/runtime/p19_unified_pipeline.py","SOURCE_OR_TEST"
"??","app/runtime/p19p3_safe_runtime_hook.py","SOURCE_OR_TEST"
"??","app/runtime/p2071_2080_realtime_paper_runtime.py","SOURCE_OR_TEST"
"??","app/runtime/p2071_2080_realtime_paper_runtime.py.bak_P2071_2080B_20260618_063050","SOURCE_OR_TEST"
"??","app/runtime/p2081_2090_realtime_portfolio_governance.py","SOURCE_OR_TEST"
"??","app/runtime/p2091_2100_realtime_intelligence_layer.py","SOURCE_OR_TEST"
"??","app/runtime/p2101_2110_autonomous_paper_operations.py","SOURCE_OR_TEST"
"??","app/runtime/p2111_2120_maximum_technical_capacity.py","SOURCE_OR_TEST"
"??","app/runtime/p2121_plus_continuous_max_capacity_audit.py","SOURCE_OR_TEST"
"??","app/runtime/p2131_2150_ftmo_paper_compliance_assurance.py","SOURCE_OR_TEST"
"??","app/runtime/p2151_plus_readiness_dossier_gate_review.py","SOURCE_OR_TEST"
"??","app/runtime/p2161_2220_full_governance_system.py","SOURCE_OR_TEST"
"??","app/runtime/p2223_broker_emulator.py","SOURCE_OR_TEST"
"??","app/runtime/p2224_2226_institutional_core.py","SOURCE_OR_TEST"
"??","app/runtime/p2227_2229_advanced_layer.py","SOURCE_OR_TEST"
"??","app/runtime/ready_capability_bridge.py","SOURCE_OR_TEST"
"??","app/runtime/universal_capability_registry.json","SOURCE_OR_TEST"
"??","backups/","BACKUP"
"??","capability_inventory.json","OTHER"
"??","cleanup_f1_strict.py","OTHER"
"??","cleanup_weak_valuations.py","OTHER"
"??","code_symbol_search_p56e.txt","OTHER"
"??","custom_search_siterestrict_test.py","OTHER"
"??","custom_search_smoke_test.py","OTHER"
"??","data/","OTHER"
"??","evidence/P19P17_P19P21_UNIVERSAL_CONTEXT_RUNTIME_20260618_062646/","EVIDENCE"
"??","evidence/P19P18_P19P19_SHORT_FOLLOWUP_CONTEXT_FIX_20260618_063134/","EVIDENCE"
"??","evidence/P19P20_MULTI_DOMAIN_CONTINUITY_CERTIFICATION_20260618_064004/","EVIDENCE"
"??","evidence/P19P21B_REAL_WHATSAPP_EXECUTION_PATH_AUDIT_AND_PATCH_20260618_072032/","EVIDENCE"
"??","evidence/P19P21_REAL_WHATSAPP_CERTIFICATION_20260618_065536/","EVIDENCE"
"??","evidence/P19P21_REAL_WHATSAPP_CERTIFICATION_20260618_070304/","EVIDENCE"
"??","evidence/P19_BACKUP_RECONSTRUCTION_ATOMIC_SNAPSHOT_20260618_074551/","EVIDENCE"
"??","evidence/P19_BACKUP_RECONSTRUCTION_ATOMIC_SNAPSHOT_20260618_074726/","EVIDENCE"
"??","evidence/P19_DUPLICATE_EXECUTION_PIPELINE_AUDIT_20260618_082257/","EVIDENCE"
"??","evidence/P19_FOLLOWUP_RECALL_ADAPTER_FIX_20260618_080924/","EVIDENCE"
"??","evidence/P19_FOLLOWUP_UNIFIED_RESOLVER_ENGINE_20260618_080607/","EVIDENCE"
"??","evidence/P19_FULL_SYNTAX_RECOVERY_RESTORE_20260618_085738/","EVIDENCE"
"??","evidence/P19_LEGACY_ELIMINATION_PATCH_20260618_073013/","EVIDENCE"
"??","evidence/P19_LEGACY_ELIMINATION_PATCH_20260618_073208/","EVIDENCE"
"??","evidence/P19_LEGACY_PIPELINE_KILL_SWITCH_FINAL_20260618_085216/","EVIDENCE"
"??","evidence/P19_MEMORY_PERSISTENCE_ENGINE_IMPLEMENTATION_20260618_082054/","EVIDENCE"
"??","evidence/P19_MEMORY_STATE_PERSISTENCE_AUDIT_20260618_081843/","EVIDENCE"
"??","evidence/P19_PIPELINE_COLLAPSE_TO_SINGLE_AGGREGATOR_20260618_082431/","EVIDENCE"
"??","evidence/P19_PIPELINE_DEPENDENCY_INJECTION_FIX_20260618_082613/","EVIDENCE"
"??","evidence/P19_RESTORE_AND_FIX_COPYITEM_SAFE_EXECUTION_20260618_073842/","EVIDENCE"
"??","evidence/P19_SINGLE_EXIT_POINT_ENFORCEMENT_20260618_090003/","EVIDENCE"
"??","evidence/P19_UNIFIED_RUNTIME_RECOVERY_AND_CERTIFICATION_20260618_075131/","EVIDENCE"
"??","evidence/P19_UNIFIED_RUNTIME_RECOVERY_AND_CERTIFICATION_20260618_075931/","EVIDENCE"
"??","evidence/P2272B_RUNTIME_SCHEMA_RESOLUTION20260620_205311/","EVIDENCE"
"??","evidence/P4.51_LEVEL_C_FULL_AUDIT_20260618_062425/","EVIDENCE"
"??","google_cse_debug.py","OTHER"
"??","google_cse_test.py","OTHER"
"??","hardcode_inventory.txt","OTHER"
"??","identify_key_project.py","SENSITIVE"
"??","inspect_pedigree_schema.py","OTHER"
"??","memory_store.json","OTHER"
"??","mind_trader/","OTHER"
"??","mt5_order.json","OTHER"
"??","p56_full_structural_expansion_runtime_audit.json","OTHER"
"??","p56_master_consolidated_execution_audit.json","OTHER"
"??","p56_master_discovery_expansion_audit_only.json","OTHER"
"??","p56a_reproduction_from_pedigree_audit.json","OTHER"
"??","p56a_self_parent_cleanup_audit.json","OTHER"
"??","p56b_consolidated_runtime_audit.json","OTHER"
"??","p56b_pending_media_resolution_audit.json","OTHER"
"??","p56c_strict_external_pedigree_audit.json","OTHER"
"??","p56d_market_price_dedup_audit.json","OTHER"
"??","p56d_market_price_dedup_by_url_audit.json","OTHER"
"??","p56e0_country_normalization_audit.json","OTHER"
"??","p56e0_country_ranking_sync_audit.json","OTHER"
"??","p56e1_genetic_score_audit.json","OTHER"
"??","p56e2_master_genetic_expansion_audit.json","OTHER"
"??","p56e4_cursor_deep_fetch_audit.json","OTHER"
"??","p56e4_final_freeze_snapshot.json","OTHER"
"??","p56e4_partial_freeze_audit.json","OTHER"
"??","p56e4_source_expansion_hunt.txt","OTHER"
"??","p56e5_bad_entity_rollback_audit.json","OTHER"
"??","p56e5_strict_bad_entity_delete_audit.json","OTHER"
"??","p56e_execution_audit.json","OTHER"
"??","p56e_schema_hunt.txt","OTHER"
"??","p56g_deep_seed_source_expansion.json","OTHER"
"??","p56g_manual_audited_animal_seed_expansion.json","OTHER"
"??","p56h_ai_provider_audit_and_ytdlp_schema_safe.json","OTHER"
"??","p56h_process_only_pending_youtube_media.json","OTHER"
"??","p56h_relaxed_900s_cookies_pending_media.json","OTHER"
"??","p56h_relaxed_biomechanics_final_freeze.json","OTHER"
"??","p56h_ytdlp_direct_video_discovery.json","OTHER"
"??","p56h_ytdlp_direct_video_discovery_schema_fixed.json","OTHER"
"??","pedigree_audit.py","OTHER"
"??","pto_export.py","OTHER"
"??","repo_tree.txt","OTHER"
"??","reports/","OTHER"
"??","rollback_bad_animals.py","OTHER"
"??","runtime/","OTHER"
"??","scripts/","OTHER"
"??","show_key.py","SENSITIVE"
"??","supabase/.temp/","OTHER"
"??","supabase/migrations/","OTHER"
"??","test_p55c_insert.py","OTHER"
"??","tests/institutional/","SOURCE_OR_TEST"
"??","tests/modules/","SOURCE_OR_TEST"
"??","tests/test_hierarchical_planner_contract.py","SOURCE_OR_TEST"
"??","tests/test_hierarchical_planner_shadow_adapter.py","SOURCE_OR_TEST"
"??","tests/test_oversight_contract.py","SOURCE_OR_TEST"
"??","tests/test_oversight_shadow_adapter.py","SOURCE_OR_TEST"
"??","tests/test_p10_to_p15_activation_stack.py","SOURCE_OR_TEST"
"??","tests/test_p122_cloud_export_verification_ledger.py","SOURCE_OR_TEST"
"??","tests/test_p16a_real_use_case_consumption.py","SOURCE_OR_TEST"
"??","tests/test_p16b_internal_only_consumption.py","SOURCE_OR_TEST"
"??","tests/test_p16c_limited_response_awareness.py","SOURCE_OR_TEST"
"??","tests/test_p16d_response_awareness_quality.py","SOURCE_OR_TEST"
"??","tests/test_p16e_limited_response_modification.py","SOURCE_OR_TEST"
"??","tests/test_p16f_response_modification_safety_gate.py","SOURCE_OR_TEST"
"??","tests/test_p16g_controlled_response_shadow.py","SOURCE_OR_TEST"
"??","tests/test_p16h_response_shadow_observation.py","SOURCE_OR_TEST"
"??","tests/test_p17_eldora_value_proof.py","SOURCE_OR_TEST"
"??","tests/test_p17b_human_review.py","SOURCE_OR_TEST"
"??","tests/test_p17c_review_decision_aggregation.py","SOURCE_OR_TEST"
"??","tests/test_p17x_causality_research_runtime.py","SOURCE_OR_TEST"
"??","tests/test_p18_conversational_execution.py","SOURCE_OR_TEST"
"??","tests/test_p18b_runtime_hook.py","SOURCE_OR_TEST"
"??","tests/test_p18c_shadow_diff.py","SOURCE_OR_TEST"
"??","tests/test_p18d_selection_gate.py","SOURCE_OR_TEST"
"??","tests/test_p18f_pilot_flags.py","SOURCE_OR_TEST"
"??","tests/test_p18g_internal_pilot.py","SOURCE_OR_TEST"
"??","tests/test_p19a_1_improved_conversation.py","SOURCE_OR_TEST"
"??","tests/test_p19a_3_failure_fixes.py","SOURCE_OR_TEST"
"??","tests/test_p19a_whatsapp_real_traffic_eval.py","SOURCE_OR_TEST"
"??","tests/test_p19p11_fast_return_bypass.py","SOURCE_OR_TEST"
"??","tests/test_p19p16_confinement_domain_interceptor.py","SOURCE_OR_TEST"
"??","tests/test_p19p28k_contextual_fitness.py","SOURCE_OR_TEST"
"??","tests/test_p19p2_automotive_part_purchase_guard.py","SOURCE_OR_TEST"
"??","tests/test_p19p3_safe_runtime_hook.py","SOURCE_OR_TEST"
"??","tests/test_p19p5_automotive_router_correction.py","SOURCE_OR_TEST"
"??","tests/test_p19p5_whatsapp_final_guard_only.py","SOURCE_OR_TEST"
"??","tests/test_p19p6_whatsapp_followup_expansion.py","SOURCE_OR_TEST"
"??","tests/test_p19p7_context_memory_followup_expansion.py","SOURCE_OR_TEST"
"??","tests/test_p19p8_generic_restart_suppression.py","SOURCE_OR_TEST"
"??","tests/test_p19p9_universal_whatsapp_output_guard.py","SOURCE_OR_TEST"
"??","tests/test_p19p_automotive_execution_bias_guard.py","SOURCE_OR_TEST"
"??","tests/test_p2071_2080_realtime_paper_runtime.py","SOURCE_OR_TEST"
"??","tests/test_p2071_2080b_repair.py","SOURCE_OR_TEST"
"??","tests/test_p2081_2090_realtime_portfolio_governance.py","SOURCE_OR_TEST"
"??","tests/test_p2091_2100_realtime_intelligence_layer.py","SOURCE_OR_TEST"
"??","tests/test_p2101_2110_autonomous_paper_operations.py","SOURCE_OR_TEST"
"??","tests/test_p2111_2120_maximum_technical_capacity.py","SOURCE_OR_TEST"
"??","tests/test_p2121_plus_continuous_max_capacity_audit.py","SOURCE_OR_TEST"
"??","tests/test_p2131_2150_ftmo_paper_compliance_assurance.py","SOURCE_OR_TEST"
"??","tests/test_p2151_plus_readiness_dossier_gate_review.py","SOURCE_OR_TEST"
"??","tests/test_p2223_broker_emulator.py","SOURCE_OR_TEST"
"??","tests/test_p2224_2226_core.py","SOURCE_OR_TEST"
"??","tests/test_p2227_2229.py","SOURCE_OR_TEST"
"??","tests/test_p445m_maintenance_checklist.py","SOURCE_OR_TEST"
"??","tests/test_p463k_memory_whatsapp_contract.py","SOURCE_OR_TEST"
"??","tests/test_p464d_memory_quarantine_manifest.py","SOURCE_OR_TEST"
"??","tests/test_p465d_semantic_retrieval_bridge.py","SOURCE_OR_TEST"
"??","tests/test_p465g_retrieval_failsafe.py","SOURCE_OR_TEST"
"??","tests/test_p465o_composite_retrieval_answer.py","SOURCE_OR_TEST"
"??","tests/test_p472b_capability_recovery_bridge.py","SOURCE_OR_TEST"
"??","tests/test_p472c_capability_pipeline_aux.disabled","SOURCE_OR_TEST"
"??","tests/test_p473b_ready_capability_bridge.py","SOURCE_OR_TEST"
"??","tests/test_p474a_capability_orchestrator.py","SOURCE_OR_TEST"
"??","tests/test_p474b_orchestrator_diagnostic_mode.py","SOURCE_OR_TEST"
"??","tests/test_p474c_orchestrator_diagnostic_runner.py","SOURCE_OR_TEST"
"??","tests/test_p474d_capability_usage_ledger.py","SOURCE_OR_TEST"
"??","tests/test_p474e_capability_effectiveness.py","SOURCE_OR_TEST"
"??","tests/test_p475_universal_capability_registry.py","SOURCE_OR_TEST"
"??","tests/test_p476_drive_capability_absorption.py","SOURCE_OR_TEST"
"??","tests/test_p477_drive_processed_queue.py","SOURCE_OR_TEST"
"??","tests/test_p478_batch_drive_processor.py","SOURCE_OR_TEST"
"??","tests/test_p479_knowledge_extraction_engine.py","SOURCE_OR_TEST"
"??","tests/test_p480_capability_reconstruction_planner.py","SOURCE_OR_TEST"
"??","tests/test_p481_runtime_review_queue.py","SOURCE_OR_TEST"
"??","tests/test_p482_runtime_prioritization.py","SOURCE_OR_TEST"
"??","tests/test_p55a_bovine_sports_genetics.py","SOURCE_OR_TEST"
"??","tests/test_p55b_bull_web_absorption.py","SOURCE_OR_TEST"
"??","tests/test_p55c_supabase_ingestion_writer.py","SOURCE_OR_TEST"
"??","tests/test_p55d_deduplicated_evidence_writer.py","SOURCE_OR_TEST"
"??","tests/test_p55e_source_queue_seeds.py","SOURCE_OR_TEST"
"??","tests/test_p55f_bull_candidate_ingestion.py","SOURCE_OR_TEST"
"??","tests/test_p55g_pedigree_edge_ingestion.py","SOURCE_OR_TEST"
"??","tests/test_p55h_media_event_ingestion.py","SOURCE_OR_TEST"
"??","tests/test_p55i_biomechanics_score_engine.py","SOURCE_OR_TEST"
"??","tests/test_p55j_digital_judge_score_engine.py","SOURCE_OR_TEST"
"??","tests/test_p55k_valuation_engine.py","SOURCE_OR_TEST"
"??","tests/test_p55l_executive_decision_api.py","SOURCE_OR_TEST"
"??","tests/test_p55m1_valuation_dedup_cleaner.py","SOURCE_OR_TEST"
"??","tests/test_p55m_identity_merge_resolver.py","SOURCE_OR_TEST"
"??","tests/test_p55n_fastapi_routes.py","SOURCE_OR_TEST"
"??","tests/test_p55o_audit_endpoint.py","SOURCE_OR_TEST"
"??","tests/test_p55p_global_web_absorption_runtime.py","SOURCE_OR_TEST"
"??","tests/test_p55q_worker_fetch_parse.py","SOURCE_OR_TEST"
"??","tests/test_p55r_claim_to_entity_promoter.py","SOURCE_OR_TEST"
"??","tests/test_p55s_source_expansion_autopilot.py","SOURCE_OR_TEST"
"??","tests/test_p55t_real_fetcher_search_connector.py","SOURCE_OR_TEST"
"??","tests/test_p55u_real_result_claim_extractor.py","SOURCE_OR_TEST"
"??","tests/test_p55v_pedigree_extractor.py","SOURCE_OR_TEST"
"??","tests/test_p55w_video_metadata_extractor.py","SOURCE_OR_TEST"
"??","tests/test_p55x1_fake_animal_cleaner.py","SOURCE_OR_TEST"
"??","tests/test_p55x2_human_family_name_cleaner.py","SOURCE_OR_TEST"
"??","tests/test_p55x3_org_fragment_cleaner.py","SOURCE_OR_TEST"
"??","tests/test_p55x4_strict_animal_name_normalizer.py","SOURCE_OR_TEST"
"??","tests/test_p55x5_final_phrase_cleaner.py","SOURCE_OR_TEST"
"??","tests/test_p55x6_cross_duplicate_cleaner.py","SOURCE_OR_TEST"
"??","tests/test_p55x_genetic_graph_builder.py","SOURCE_OR_TEST"
"??","tests/test_p55y_country_comparator.py","SOURCE_OR_TEST"
"??","tests/test_p55z_executive_snapshot.py","SOURCE_OR_TEST"
"??","tests/test_p56b2_real_cv_pipeline.py","SOURCE_OR_TEST"
"??","tests/test_p56b3_video_web_discovery_queue.py","SOURCE_OR_TEST"
"??","tests/test_p56b4_youtube_acquisition_engine.py","SOURCE_OR_TEST"
"??","tests/test_p56b4a_duration_filter.py","SOURCE_OR_TEST"
"??","tests/test_p56b5_judge_real_biomechanics_binder.py","SOURCE_OR_TEST"
"??","tests/test_p56b5_youtube_url_resolver.py","SOURCE_OR_TEST"
"??","tests/test_p56b6_real_valuation_binder.py","SOURCE_OR_TEST"
"??","tests/test_p56b7_real_ranking_api.py","SOURCE_OR_TEST"
"??","tests/test_p56b8_real_country_ranking_recalculator.py","SOURCE_OR_TEST"
"??","tests/test_p56b_video_computer_vision_engine.py","SOURCE_OR_TEST"
"??","tests/test_p56c_pedigree_source_validation.py","SOURCE_OR_TEST"
"??","tests/test_p56d1_market_price_dedup_validator.py","SOURCE_OR_TEST"
"??","tests/test_p56d_market_valuation_real_prices.py","SOURCE_OR_TEST"
"??","tests/test_p56f1_animal_discovery_engine.py","SOURCE_OR_TEST"
"??","tests/test_p56f1a_strict_candidate_filter.py","SOURCE_OR_TEST"
"??","tests/test_p56f2_database_sanitizer.py","SOURCE_OR_TEST"
"??","tests/test_p56f_autonomous_video_discovery_loop.py","SOURCE_OR_TEST"
"??","tests/test_p7_integration_guardrails.py","SOURCE_OR_TEST"
"??","tests/test_p7_isolated_adapters.py","SOURCE_OR_TEST"
"??","tests/test_p8_12_planner_active_policy.py","SOURCE_OR_TEST"
"??","tests/test_p8_15_real_planner.py","SOURCE_OR_TEST"
"??","tests/test_p8_19_planner_sandbox.py","SOURCE_OR_TEST"
"??","tests/test_p8_23_consumption_contract.py","SOURCE_OR_TEST"
"??","tests/test_p8_shadow_implementation.py","SOURCE_OR_TEST"
"??","tests/test_p9_runtime_consumption.py","SOURCE_OR_TEST"
"??","tmp_primary_trace.py","TEMP_PATCH_BACKUP"
"??","tmp_router_test.py","TEMP_PATCH_BACKUP"
"??","tmp_scientific_pipeline.txt","TEMP_PATCH_BACKUP"
"??","tmp_usde_backend_test/","TEMP_PATCH_BACKUP"
"??","tmp_usde_ingestor.csv","TEMP_PATCH_BACKUP"
"??","tmp_usde_ingestor.txt","TEMP_PATCH_BACKUP"
"??","tmp_usde_runner.txt","TEMP_PATCH_BACKUP"
"??","tools/","OTHER"
"??","trade_log.txt","OTHER"
"??","youtube_api_debug.py","OTHER"
"??","yt_video_test.py","OTHER"
